Size_m2,Bedrooms,Bathrooms,Distance_km,Age_years,HasGarage,NearbySchools,Floor,Price_USD
46.73,1,1,35.71,27.7,0,3,3,53513.78
39.76,5,4,18.92,94.9,1,1,2,187400.84
169.29,2,1,21.21,71.0,1,3,11,207858.22
329.9,1,1,39.99,27.6,1,2,13,350422.95
395.29,6,4,33.76,57.4,0,4,7,511529.14
85.65,7,4,14.6,48.7,1,4,14,269617.76
249.83,4,3,0.61,104.8,0,3,6,359541.1
170.93,5,4,25.12,3.9,0,4,12,297076.77
388.87,6,4,28.22,107.5,1,0,7,485106.19
341.58,3,3,26.1,78.2,1,1,2,361018.64
340.18,7,4,38.72,88.5,0,3,4,433746.55
203.42,3,2,34.55,0.3,0,2,1,250290.52
183.48,4,4,18.06,75.4,1,3,2,315401.97
131.16,2,1,2.7,70.6,1,4,7,155049.91
50.86,1,1,19.15,64.5,1,3,5,55110.59
349.95,5,4,27.63,94.3,0,6,10,390493.45
330.77,6,4,24.39,66.7,1,0,3,451906.51
399.9,1,1,21.62,102.9,1,0,2,368548.49
398.76,6,4,18.86,27.9,1,3,3,548860.95
235.51,5,4,11.89,96.7,0,2,4,326327.58
314.53,3,2,11.24,21.5,1,3,10,356003.31
379.56,1,1,20.11,97.6,0,3,10,391414.95
344.37,4,3,6.59,112.9,1,1,5,431006.29
121.52,2,1,13.76,40.3,1,1,8,207506.78
196.7,4,4,13.09,63.6,1,1,9,311676.84
77.79,2,1,23.57,79.0,1,4,2,175451.74
383.0,7,4,2.85,9.5,0,1,12,535154.81
254.28,6,4,33.22,59.3,1,7,3,365015.52
114.6,1,1,22.58,43.3,1,4,4,149597.81
278.53,1,1,26.9,104.7,1,1,7,270186.33
258.71,7,4,28.18,105.2,0,2,14,311249.32
162.52,2,2,11.8,84.1,1,1,6,246355.06
72.02,3,3,18.92,78.7,1,1,13,171448.74
278.48,5,4,38.26,88.0,1,6,6,428549.2
222.51,4,3,30.71,43.9,0,1,10,246308.41
315.76,7,4,38.79,48.5,1,1,7,420057.04
222.46,6,4,29.9,66.4,0,0,1,300984.23
345.31,7,4,7.19,112.6,1,4,8,533987.98
234.21,4,4,2.77,86.9,1,2,9,387429.02
237.55,4,3,23.19,66.1,1,0,2,295114.59
354.36,6,4,14.44,92.4,1,2,1,494103.78
179.29,6,4,11.16,44.5,0,6,4,338748.04
79.59,1,1,32.33,87.7,1,3,11,104572.69
40.65,4,4,14.81,49.3,1,1,2,222962.96
309.4,5,4,12.82,33.6,0,1,6,350095.36
259.51,5,4,34.03,73.2,1,1,3,318786.17
290.51,2,2,33.88,82.4,1,1,9,325086.75
108.8,7,4,14.38,55.1,0,3,8,227360.87
80.46,6,4,33.33,67.9,1,4,13,247174.57
35.38,1,1,34.06,83.3,0,0,7,10000.0
159.72,5,4,17.07,92.1,1,2,11,300697.51
248.27,3,3,2.85,107.5,1,3,7,336786.04
175.13,1,1,0.26,42.5,1,0,7,267921.3
191.87,1,1,21.03,114.2,0,4,5,174120.59
364.54,5,4,13.89,76.5,1,0,8,514054.4
158.85,3,3,39.89,94.5,1,4,4,252198.71
220.18,2,2,30.94,84.0,0,2,5,215198.02
319.95,5,4,30.5,24.7,1,5,3,423839.92
176.72,3,2,38.22,8.6,0,1,3,249350.19
260.17,1,1,35.53,87.2,1,1,2,271185.3
349.07,3,2,12.86,61.3,1,3,14,411402.25
381.32,1,1,6.81,84.3,1,3,5,451315.49
84.42,7,4,29.89,57.2,1,0,12,255790.22
372.84,5,4,15.26,37.5,0,1,2,446946.29
212.08,6,4,19.03,34.2,0,2,10,318692.45
125.55,5,4,25.29,87.7,0,2,4,236383.27
199.88,7,4,36.33,33.2,0,3,10,331384.36
392.61,4,3,16.88,85.8,1,0,12,483610.05
212.27,4,4,31.38,46.1,0,1,1,311476.96
151.64,4,3,10.88,92.5,0,1,2,269170.07
264.36,5,4,27.98,17.1,1,1,11,372517.23
118.85,2,1,0.26,24.6,1,2,1,256011.65
58.07,5,4,34.89,82.3,0,2,2,180983.34
77.69,7,4,1.41,67.2,1,0,4,260615.73
77.38,7,4,28.57,24.5,0,3,1,220918.28
86.2,6,4,2.04,108.3,1,2,6,252372.77
81.37,3,2,10.8,33.1,1,1,1,131151.84
267.12,5,4,19.99,50.5,1,2,3,389001.94
97.3,5,4,16.91,24.3,1,1,2,274107.38
157.9,1,1,7.84,46.6,1,2,2,195978.31
361.81,7,4,13.49,59.0,1,0,4,457887.82
205.37,1,1,29.16,35.4,1,1,9,195611.18
277.0,1,1,26.84,92.3,0,2,3,257985.31
93.76,5,4,3.06,47.3,1,0,12,245030.74
101.15,2,1,29.94,87.5,0,2,6,95915.55
45.12,3,3,2.31,24.8,1,1,12,124504.57
92.51,3,3,21.81,45.2,0,3,11,145225.4
133.08,7,4,10.55,1.0,0,1,10,333038.41
95.49,6,4,23.59,91.0,1,2,3,304433.49
62.82,7,4,10.6,75.1,0,2,10,222106.46
74.64,2,2,39.4,98.1,1,0,5,121267.18
200.49,2,1,12.53,54.7,1,2,9,279649.17
106.34,3,2,9.83,96.0,0,3,3,133325.66
164.78,4,3,11.28,77.7,1,2,8,255902.76
216.26,1,1,35.88,0.4,1,2,6,192220.85
285.45,1,1,25.52,30.4,1,5,14,326956.87
44.55,3,3,29.28,59.3,0,1,12,103424.4
325.78,7,4,36.74,74.2,0,3,8,412884.2
262.32,2,1,36.49,7.9,1,2,2,349917.6
60.25,7,4,29.61,84.6,0,2,9,220992.62
353.22,6,4,8.07,65.2,0,4,14,466755.72
370.72,4,3,33.77,63.1,0,4,1,407096.91
52.6,3,3,8.31,35.0,1,2,3,173722.14
132.44,1,1,29.77,71.4,0,3,4,140306.24
328.29,5,4,27.49,3.3,0,3,6,414679.93
306.86,7,4,30.4,7.8,1,3,11,432622.4
98.27,2,1,21.4,88.1,0,2,4,127955.56
107.46,5,4,25.62,38.6,1,0,13,237908.02
167.07,6,4,38.14,41.6,1,1,11,268078.35
209.27,3,3,4.22,25.0,0,1,2,237011.36
258.75,7,4,12.49,53.5,0,0,3,379567.41
166.5,1,1,24.53,6.2,1,6,3,184685.46
201.14,7,4,38.57,36.0,1,2,6,327550.86
306.56,4,4,4.0,63.3,0,6,5,395024.98
43.57,5,4,1.1,55.9,0,0,14,176201.63
123.4,4,4,2.42,120.0,0,0,5,199046.04
293.94,6,4,2.29,46.7,0,0,14,416252.21
361.23,1,1,36.33,46.4,0,1,11,314982.89
219.32,5,4,28.91,60.4,1,0,4,340181.36
226.88,6,4,27.15,22.8,0,1,13,328199.31
69.65,4,4,21.0,105.2,1,1,13,183554.61
195.54,4,4,31.32,68.7,0,1,4,302097.22
227.07,5,4,6.39,23.1,1,3,9,366321.95
119.71,1,1,15.8,95.2,1,3,7,152154.7
129.62,4,4,19.7,4.1,0,1,13,238234.01
169.6,3,3,4.59,117.9,0,3,13,245020.03
37.43,6,4,16.9,103.8,0,3,12,102522.88
149.17,5,4,12.8,69.6,0,1,8,226232.88
108.24,2,2,1.62,13.4,1,2,4,204684.84
151.17,2,1,5.64,25.8,0,5,11,241723.98
74.31,1,1,30.61,33.5,1,1,3,74093.66
359.5,3,3,0.92,28.9,1,1,1,436500.27
249.63,4,3,37.38,59.7,1,6,9,347677.24
281.27,2,1,3.64,113.3,0,4,9,277584.74
321.99,1,1,32.01,53.3,0,1,2,321111.59
214.42,6,4,35.96,79.4,0,4,4,337963.46
62.16,3,2,37.66,82.6,1,1,13,132619.33
228.73,3,3,34.73,104.6,1,2,4,296107.57
247.13,7,4,11.64,4.1,1,4,12,395094.67
305.81,1,1,13.46,48.5,1,4,1,335115.57
189.71,1,1,17.18,94.2,1,0,12,239241.03
77.2,7,4,5.74,97.8,0,4,2,239893.8
135.0,4,3,1.09,111.3,0,7,14,172475.66
164.34,1,1,34.79,84.3,1,0,13,192173.29
268.99,7,4,22.25,29.4,1,1,8,430194.62
241.19,4,3,24.43,60.7,0,0,6,293932.85
161.76,4,3,37.09,3.9,0,5,1,242361.22
395.01,5,4,26.67,77.6,0,1,7,452806.25
254.14,3,2,27.7,66.5,1,1,11,310932.65
117.77,6,4,31.52,80.0,1,1,7,249785.83
67.66,3,2,4.83,111.6,0,6,6,134424.51
86.56,3,2,14.53,82.5,1,3,13,174922.47
121.0,5,4,38.73,38.5,0,0,14,205512.61
89.45,4,3,36.93,23.8,1,1,11,211852.35
99.03,4,4,35.39,102.6,1,5,8,227356.82
135.49,1,1,18.19,23.3,0,5,11,128109.49
94.15,5,4,34.32,19.4,1,3,12,235855.07
361.8,1,1,2.13,24.8,0,2,5,368830.38
59.69,5,4,6.11,61.1,1,2,2,186696.61
224.07,1,1,16.68,14.9,0,0,4,242460.3
181.85,2,2,19.44,112.6,1,4,11,244443.69
393.48,7,4,10.69,116.0,1,0,14,589369.52
71.45,3,3,14.39,116.9,1,0,8,97847.49
177.21,3,3,6.68,4.7,0,4,13,251121.95
388.7,6,4,19.67,113.5,0,2,8,541012.45
350.24,7,4,31.79,119.7,1,6,12,463107.56
332.32,4,3,26.52,113.1,1,1,5,411591.22
125.42,6,4,4.49,80.5,0,2,6,261757.58
93.23,2,1,19.61,84.1,0,2,9,119169.43
277.4,6,4,27.97,14.7,0,5,10,382972.88
373.87,3,2,21.29,104.9,0,2,10,382899.08
236.0,4,4,15.79,7.2,1,5,10,373326.87
241.5,2,1,24.95,38.1,1,1,11,273653.23
133.59,3,2,38.75,118.9,1,2,11,190163.08
314.71,7,4,3.98,50.7,0,1,2,461791.62
99.21,1,1,15.72,15.7,1,1,5,172859.5
149.76,5,4,16.38,116.3,1,2,9,297295.62
187.41,2,1,23.16,118.1,0,1,3,197605.49
217.82,4,3,6.26,22.4,1,0,6,300342.35
119.69,6,4,7.23,103.8,0,3,4,280441.04
72.49,7,4,11.56,46.9,0,3,4,237286.07
255.93,6,4,38.24,45.8,0,1,3,375646.53
136.79,2,1,29.42,31.5,1,1,10,192976.8
245.06,7,4,26.54,5.4,1,4,13,400999.58
87.11,4,3,32.71,32.2,0,1,1,157625.84
208.02,2,2,5.28,6.5,1,4,12,330951.83
227.06,4,4,34.4,110.9,1,2,11,315183.66
49.17,6,4,23.87,79.4,0,1,8,167729.48
154.54,3,2,13.55,106.4,1,2,5,208087.0
79.73,7,4,32.67,86.1,0,5,2,210923.37
53.45,1,1,32.14,15.8,0,1,1,94721.84
396.29,3,3,33.86,112.9,1,1,1,444043.5
149.27,1,1,4.8,108.0,1,2,4,221458.15
329.65,6,4,38.78,41.8,1,4,4,465739.05
124.22,7,4,38.39,13.4,1,0,6,279748.35
282.16,3,2,14.43,84.5,0,2,11,309868.17
311.28,3,3,2.82,87.4,1,4,7,402945.67
250.39,2,1,6.85,107.6,1,2,1,274076.57
204.48,5,4,39.71,6.3,0,2,10,315513.93
182.38,6,4,22.61,17.0,1,3,2,336294.91
159.08,4,3,14.39,71.8,1,3,3,263889.55
373.93,6,4,11.67,74.3,0,0,9,467096.15
337.33,4,3,10.43,4.0,1,2,4,463640.39
387.06,7,4,26.63,47.6,0,1,6,482840.01
75.99,4,3,16.89,70.1,0,2,2,190009.27
300.42,1,1,38.62,88.5,0,0,13,257772.72
377.19,4,3,27.42,37.9,0,5,11,458908.28
97.06,4,4,31.72,58.1,1,0,2,193378.75
54.6,2,2,11.85,97.7,0,2,13,81934.02
304.21,3,2,3.35,114.5,0,3,13,382919.98
242.56,6,4,19.62,27.6,1,5,2,415343.04
341.48,6,4,12.72,30.4,1,3,11,486643.5
81.72,7,4,8.24,112.8,0,2,5,186901.93
324.25,7,4,38.12,47.5,1,2,13,465869.97
104.6,4,3,17.87,86.2,0,2,9,208238.27
90.55,5,4,7.15,73.5,0,0,14,204261.77
90.78,6,4,8.11,34.3,1,7,6,272348.44
331.39,7,4,11.37,78.4,1,1,14,478304.04
276.12,4,4,39.97,78.7,1,2,9,371215.89
223.53,7,4,10.87,71.1,1,3,6,371909.3
162.77,1,1,13.29,12.0,1,1,9,206739.89
354.56,1,1,26.44,119.4,0,3,13,333200.12
175.2,7,4,11.9,48.0,0,0,5,336226.87
332.14,1,1,8.79,76.6,0,2,11,276557.01
192.48,7,4,6.51,106.3,0,2,12,347863.64
169.47,4,4,12.64,50.8,1,3,1,257670.66
201.19,2,2,4.42,92.9,0,1,6,220289.7
141.51,5,4,0.94,116.6,1,2,4,278024.15
306.62,4,4,32.22,43.1,1,2,9,419529.24
216.01,2,2,5.69,48.6,1,0,6,307608.39
115.92,2,2,31.08,108.7,1,0,1,141029.77
362.84,6,4,31.94,19.2,1,1,6,501748.04
172.04,4,3,21.61,3.4,1,4,3,270304.45
231.11,4,4,12.53,109.1,1,3,3,312416.97
365.39,7,4,5.97,98.6,0,3,7,528521.12
260.97,2,1,29.52,116.7,1,0,2,315988.53
73.25,2,2,24.14,7.0,0,1,9,112032.07
377.74,2,2,26.29,18.7,1,2,9,387195.95
262.25,7,4,0.55,12.6,1,3,7,413171.89
153.92,6,4,37.12,82.0,1,2,9,307577.52
81.53,4,3,2.84,72.7,1,1,11,207559.7
323.79,2,1,14.8,43.1,0,2,6,314891.85
259.43,1,1,16.23,6.9,1,3,9,304603.79
227.38,4,4,0.25,76.8,1,0,10,321651.86
360.74,7,4,19.98,68.4,1,1,13,457060.62
321.78,6,4,30.16,13.5,1,3,2,432489.76
86.12,1,1,32.97,109.1,0,1,14,101349.53
145.34,7,4,35.2,23.9,1,1,5,257210.17
121.94,3,2,19.61,89.2,1,2,11,189773.78
305.26,4,3,25.3,106.2,1,2,6,354964.05
42.41,3,3,3.36,69.5,1,3,12,181891.58
240.86,7,4,19.62,29.6,1,7,6,410527.75
312.11,7,4,6.36,37.1,1,1,11,494860.34
354.4,7,4,14.91,106.3,1,5,4,484825.07
156.57,2,1,13.31,35.8,0,2,13,192776.64
333.87,6,4,17.06,89.5,0,2,4,420152.89
70.93,2,2,22.95,118.8,1,1,5,89160.51
343.19,6,4,36.13,120.0,1,3,6,429705.19
77.17,5,4,15.9,64.0,1,0,12,197242.86
177.0,2,2,39.25,99.2,0,4,13,158204.69
325.0,3,2,30.41,118.8,1,4,14,388824.32
85.47,6,4,20.56,45.0,0,2,8,192271.99
114.82,2,2,25.83,30.3,1,1,12,201043.91
297.23,4,4,4.27,13.7,1,0,13,393937.83
296.41,7,4,33.81,16.9,0,1,10,403433.78
267.22,6,4,23.38,102.4,1,0,1,366834.24
286.76,6,4,39.45,70.6,1,1,8,398914.27
230.81,2,1,25.53,104.8,1,2,2,241647.07
123.17,5,4,33.4,94.7,1,6,11,225737.43
157.91,2,1,32.03,80.8,0,3,7,207901.77
97.19,3,3,13.95,73.1,0,1,4,195467.13
366.13,3,2,10.53,5.8,1,6,8,503494.14
245.85,6,4,17.33,104.7,1,2,6,373640.51
178.32,6,4,18.8,50.1,1,2,5,278077.1
200.94,2,2,9.76,67.2,0,1,10,233344.0
380.49,3,2,35.8,2.6,1,1,10,413062.23
86.74,3,2,21.79,112.3,1,1,14,138526.32
246.91,5,4,39.14,108.3,1,5,5,352912.46
217.18,4,3,32.44,65.2,1,0,4,342206.05
256.24,5,4,22.32,69.3,0,1,14,344785.75
36.7,1,1,37.89,84.6,0,3,3,93577.16
352.69,7,4,20.29,31.8,1,2,3,486585.27
374.88,5,4,35.51,26.6,0,3,14,492257.99
239.1,2,1,14.45,80.9,1,4,3,293245.37
287.76,4,3,15.27,12.5,1,1,7,337797.2
371.32,2,2,16.84,54.5,1,1,8,418784.04
291.68,7,4,21.96,59.1,1,1,13,450187.23
86.44,1,1,22.23,45.8,0,7,8,76462.66
243.23,4,4,19.96,22.2,0,0,2,322196.62
254.48,6,4,12.38,42.6,1,1,14,381044.58
186.93,3,2,37.1,40.5,1,0,3,270440.42
302.48,5,4,23.63,59.9,1,3,2,411086.89
375.72,2,1,16.43,81.0,0,1,6,367784.18
372.46,1,1,26.12,116.2,0,0,11,317289.82
196.81,3,2,30.77,17.3,1,3,3,250177.62
71.9,5,4,38.44,104.8,0,5,6,145393.93
394.39,3,3,20.08,34.1,0,1,4,411203.62
340.39,5,4,4.66,71.0,1,3,13,433624.85
76.13,6,4,17.74,65.6,1,4,12,269505.1
370.71,4,3,19.26,66.8,0,0,10,457200.75
351.86,3,2,35.9,86.8,1,1,10,417402.17
221.97,3,3,15.91,45.8,1,1,6,309528.66
248.77,3,3,38.14,38.3,1,1,13,301829.72
177.63,4,3,19.51,102.3,1,1,3,282456.0
50.26,1,1,38.96,26.4,0,0,5,91838.43
154.02,5,4,0.53,21.6,1,4,8,318369.88
327.06,6,4,35.97,1.9,1,5,3,457508.34
31.71,3,3,37.26,25.3,1,1,9,134536.75
153.39,7,4,38.45,62.2,0,1,9,353017.11
177.32,4,3,0.72,64.6,1,3,13,272979.35
228.84,1,1,7.03,30.5,1,6,7,258609.61
370.35,5,4,26.22,8.7,1,0,8,511709.11
158.15,4,3,1.21,89.4,0,2,9,269798.97
158.37,6,4,2.73,91.0,0,0,1,255517.99
302.88,6,4,9.0,119.7,0,1,7,411866.1
197.32,5,4,20.6,108.0,1,0,10,297414.5
113.1,3,2,21.93,111.1,0,1,3,123739.0
197.4,6,4,1.56,95.8,1,0,6,310894.19
82.12,1,1,6.98,73.9,0,3,9,92733.75
95.26,4,4,20.09,15.4,1,2,12,225711.16
214.4,1,1,23.84,74.7,0,0,10,222253.44
185.0,3,3,6.11,6.7,1,5,11,289112.87
368.49,1,1,16.07,106.2,0,3,8,349249.49
164.09,1,1,36.2,57.8,0,2,2,176105.09
244.82,2,2,39.96,83.7,1,3,4,274186.83
263.94,1,1,39.49,6.3,0,1,14,245666.43
34.84,5,4,35.29,64.1,1,3,11,192648.79
275.51,4,4,15.91,36.2,0,6,5,366757.97
95.87,2,1,27.53,34.2,0,0,13,99717.1
385.6,4,3,16.78,46.8,0,0,10,427008.04
85.01,4,3,26.01,0.1,1,2,6,197497.68
183.41,3,2,12.52,56.0,1,2,13,292390.45
61.58,3,2,24.33,58.4,0,6,7,140458.42
398.84,2,2,21.05,103.6,0,3,11,402859.53
215.81,6,4,1.17,53.8,1,2,4,370529.36
250.29,7,4,31.67,43.6,1,3,4,419768.15
54.82,3,3,0.67,119.4,1,6,5,165376.05
307.49,7,4,11.87,68.5,0,1,9,427108.86
107.67,3,2,0.44,56.7,0,2,9,186315.94
362.28,3,3,15.17,59.5,1,1,14,412443.51
105.9,4,3,2.71,97.1,1,7,1,285389.71
100.55,2,2,36.56,40.9,1,3,13,203999.14
43.52,4,3,16.74,46.7,1,1,5,161805.38
204.66,5,4,18.49,90.7,0,1,5,295347.03
238.99,4,4,14.12,8.8,1,3,7,342515.81
54.31,7,4,25.17,103.8,0,1,8,183680.33
316.95,7,4,31.42,51.6,0,3,3,410954.19
197.72,5,4,26.0,69.8,1,1,1,312350.07
224.02,1,1,29.98,90.9,1,5,2,267403.73
193.08,1,1,36.26,31.9,0,1,6,214681.02
178.28,5,4,34.57,106.8,1,3,11,322538.28
237.07,5,4,27.03,117.5,0,4,14,331848.37
87.44,4,4,8.74,59.3,1,3,6,198937.06
97.31,5,4,25.58,112.4,0,2,11,227118.92
348.86,2,1,20.34,0.1,1,4,13,420274.97
380.06,1,1,28.75,107.3,1,2,5,369650.21
168.12,1,1,33.35,37.3,1,1,11,164822.91
130.18,6,4,29.76,37.4,0,2,5,254814.34
268.28,5,4,33.89,27.4,0,1,9,387607.29
181.23,3,2,2.74,38.0,1,2,11,260385.91
39.39,3,2,1.46,25.6,1,1,7,148217.51
87.78,5,4,10.49,108.7,1,0,6,230866.91
294.91,2,2,36.05,107.9,1,3,11,286408.61
273.8,3,2,32.98,12.3,0,1,7,295339.37
40.03,6,4,27.37,17.1,1,3,3,243484.7
112.13,7,4,28.09,103.4,0,4,13,190354.4
115.5,5,4,29.12,47.9,0,4,7,255059.54
278.6,2,1,37.72,20.3,1,2,3,342576.98
37.29,2,2,33.32,61.3,0,2,8,82976.72
68.52,4,3,25.01,50.0,1,1,10,176183.72
325.97,2,1,26.7,26.3,1,0,10,313349.82
96.06,3,3,8.71,86.5,0,3,9,182063.1
271.52,7,4,26.36,75.8,1,0,3,398499.97
118.13,3,3,17.1,12.0,1,2,7,251439.31
66.79,5,4,6.29,111.0,0,4,8,194184.39
119.97,7,4,32.29,67.0,0,2,3,209938.74
297.24,5,4,20.51,30.0,1,3,6,405011.87
346.61,2,1,39.1,24.8,0,2,13,304266.8
337.18,6,4,11.41,16.3,1,4,14,451592.35
176.96,1,1,19.33,51.0,0,1,7,204824.9
277.19,7,4,18.03,16.3,1,2,4,432428.12
105.84,4,3,5.01,49.9,0,1,6,181445.68
138.46,1,1,17.16,17.9,0,0,7,152760.22
361.64,2,1,11.64,78.8,1,1,12,381161.14
34.81,2,2,6.58,94.2,0,2,7,89283.1
61.64,1,1,11.43,65.9,0,4,11,141647.38
106.92,4,3,9.48,81.6,0,1,1,191635.74
39.82,7,4,29.42,112.6,1,3,2,224962.54
97.13,7,4,1.42,76.6,1,0,11,217900.88
245.73,1,1,24.78,43.7,0,5,11,243855.57
185.93,5,4,30.47,53.9,1,1,1,273700.45
360.29,3,2,19.33,103.3,0,6,9,402901.84
332.45,6,4,37.28,15.7,1,1,12,471266.0
156.47,5,4,28.37,39.1,1,2,7,305591.75
125.99,7,4,29.97,69.3,1,0,11,267222.05
170.49,3,3,8.04,81.2,0,2,7,267672.53
248.41,6,4,31.14,91.6,0,1,3,352039.3
129.18,6,4,33.32,38.2,1,3,5,288293.07
260.94,6,4,14.58,17.5,0,3,2,377790.52
181.48,2,2,8.69,114.6,1,0,5,219892.53
234.26,6,4,15.53,9.2,0,5,8,361981.08
191.37,4,4,29.64,11.5,1,2,13,334247.12
138.95,1,1,16.82,59.4,0,3,10,141542.05
380.93,7,4,29.52,98.3,1,2,3,470426.97
312.53,4,4,4.72,92.9,0,0,4,385187.98
81.84,1,1,32.28,112.5,1,1,8,83468.92
351.33,5,4,10.28,17.0,1,5,2,518336.54
210.35,5,4,10.11,45.1,1,0,1,346330.64
360.98,1,1,23.7,33.9,0,1,3,365472.33
325.95,4,3,2.99,103.3,1,7,2,463532.43
187.33,1,1,1.25,58.6,0,0,10,208972.18
38.31,6,4,10.59,3.2,1,3,14,187691.34
129.41,2,2,21.62,85.0,1,3,2,200933.57
230.4,7,4,36.32,46.6,1,0,4,399175.11
264.39,5,4,33.89,63.7,0,1,13,342127.62
125.42,7,4,19.72,107.3,0,0,13,246638.84
81.56,2,2,1.67,30.8,0,2,6,132096.85
338.92,6,4,21.5,28.8,0,1,10,449098.04
394.23,6,4,28.25,31.6,1,3,10,531441.82
224.51,5,4,13.7,40.6,0,0,5,356545.11
93.52,5,4,4.62,12.9,1,2,4,295791.18
130.75,6,4,11.29,83.7,0,2,8,267297.18
36.8,3,2,30.91,24.9,1,1,11,154477.87
368.29,7,4,14.18,111.1,0,4,5,495445.33
73.57,2,2,32.52,25.9,1,1,2,152957.23
243.31,7,4,12.92,30.7,1,4,4,479195.14
131.4,2,1,6.71,35.6,1,2,7,195670.26
235.05,3,2,17.55,92.2,1,4,4,279244.92
271.03,4,4,18.2,51.3,1,1,6,432151.85
337.0,2,2,0.84,98.3,0,3,2,387310.08
106.38,7,4,4.86,94.2,0,2,9,220878.38
34.07,1,1,7.56,111.5,1,2,4,76336.95
80.65,6,4,4.72,90.8,1,0,13,240788.61
363.01,6,4,13.79,6.2,1,0,1,483860.97
353.34,3,2,38.59,100.5,0,3,14,333514.47
251.04,2,2,20.47,112.6,1,1,3,312425.41
252.19,4,4,25.18,119.2,1,4,13,299764.05
276.06,2,2,14.38,15.0,1,4,14,329746.6
94.89,6,4,13.07,73.6,1,5,7,243343.74
368.33,5,4,1.12,23.9,1,1,14,471448.88
184.95,1,1,20.11,31.5,1,2,14,209603.69
171.76,3,3,19.45,89.5,1,3,10,249254.98
222.0,5,4,6.48,117.3,1,1,9,265684.67
47.38,7,4,30.62,71.4,1,0,6,207517.66
91.52,4,4,19.81,102.1,0,7,14,210813.83
303.07,5,4,13.69,1.1,1,3,14,473520.18
60.64,7,4,6.05,4.4,1,4,13,252915.08
253.17,5,4,22.18,71.6,1,2,14,313259.03
120.78,4,4,30.16,46.7,0,3,4,233592.3
174.04,5,4,11.42,106.8,0,0,2,272558.05
136.82,3,3,8.91,36.2,0,2,9,232711.91
161.6,6,4,20.97,51.8,1,4,12,312961.09
296.05,2,1,6.38,63.3,1,3,14,356567.4
139.94,5,4,26.73,32.8,1,2,8,247998.09
239.57,3,2,24.29,109.0,1,2,7,266181.3
206.14,2,2,3.67,55.7,1,1,2,272311.39
275.56,7,4,1.65,50.9,0,0,2,411790.54
376.63,2,1,24.89,102.0,0,2,8,349173.52
301.05,7,4,11.91,37.4,1,3,9,441875.26
109.53,5,4,3.64,98.1,1,1,9,224224.61
41.54,3,2,30.43,14.7,1,1,8,153931.36
127.04,6,4,12.7,21.9,1,2,1,265802.99
250.18,5,4,18.49,114.1,0,1,5,348141.58
49.03,7,4,9.63,101.1,1,0,7,192644.93
213.66,4,4,25.17,46.5,0,1,10,303930.68
250.83,2,1,12.2,76.6,1,3,6,332052.94
153.67,5,4,38.73,113.2,1,2,11,283791.79
315.24,7,4,28.18,25.4,1,0,12,446148.09
69.44,2,2,5.64,7.1,0,1,1,140775.19
57.8,7,4,16.78,64.5,1,7,10,230440.02
299.43,3,2,15.54,17.1,1,0,6,393286.22
213.33,1,1,21.46,22.5,1,0,4,242119.52
284.71,5,4,33.71,107.0,1,0,3,413282.3
190.89,6,4,23.42,0.9,1,0,4,313318.48
121.17,5,4,2.65,98.0,1,5,8,248797.05
333.07,2,2,26.29,62.0,0,3,11,365493.86
325.78,3,2,0.53,67.1,0,3,6,390876.63
287.04,7,4,31.24,80.6,1,2,9,467259.72
130.69,4,4,26.73,51.8,0,3,5,216512.07
248.39,6,4,12.49,13.9,1,2,11,384682.26
163.56,3,3,11.84,12.3,0,0,9,220369.97
63.89,5,4,31.97,90.5,1,0,4,174514.95
369.41,4,3,31.38,26.5,1,1,14,454582.17
80.62,3,2,14.22,3.4,1,3,12,138334.18
381.59,1,1,12.1,117.6,0,3,4,340129.99
195.02,6,4,22.48,117.6,1,1,6,326067.41
98.5,2,2,0.53,45.4,1,3,14,191613.52
230.5,3,3,3.49,3.1,1,2,13,325418.73
352.99,3,2,5.22,87.3,1,3,10,431585.32
300.92,1,1,7.58,99.7,0,2,11,259468.76
328.43,5,4,20.58,15.0,1,2,7,433677.46
273.75,7,4,39.69,16.3,0,2,14,368881.41
286.14,7,4,26.17,98.7,1,2,2,402301.01
344.2,6,4,2.64,110.6,1,2,4,499306.96
122.38,6,4,21.12,94.9,0,1,13,254982.65
211.09,2,2,19.97,24.1,0,1,8,189632.97
111.85,3,2,5.94,49.4,1,0,9,148443.75
395.44,4,3,36.83,72.1,1,2,5,466699.6
379.3,3,3,17.74,19.2,0,2,6,419082.65
44.59,7,4,39.78,25.3,1,1,10,197590.32
291.06,2,2,16.92,33.9,0,1,12,325652.72
372.34,3,3,24.4,61.1,1,0,7,476780.4
96.81,1,1,4.37,61.3,0,2,7,121189.78
240.14,7,4,18.28,97.7,1,1,3,406992.82
368.73,3,2,9.7,90.4,1,3,13,418135.46
42.56,3,3,33.46,109.6,1,1,2,130230.35
288.05,7,4,31.4,99.9,0,5,10,419752.15
140.02,4,3,33.0,30.5,0,3,8,204287.12
372.03,7,4,29.0,39.8,1,1,9,489762.64
389.29,1,1,33.34,60.1,1,3,11,382116.49
379.38,1,1,8.19,1.7,1,1,8,433956.04
205.46,3,3,18.19,108.5,1,4,8,304385.53
348.96,6,4,27.74,5.3,1,1,2,419058.21
342.48,4,4,25.57,38.7,1,1,11,425944.25
148.07,3,2,28.71,68.3,1,7,4,243154.99
336.7,7,4,9.13,62.1,1,1,6,526051.86
